owner_no,First Order Date,First Contribution Date,postal_code,state_desc,geo_area_desc,OP Prelim Capacity,LTV Tkt Value,Lifetime Giving
1633080,2010-02-16 00:00:00,,19094,Pennsylvania,1-Philadelphia City (20 mi.),,192.00,
1594795,2010-02-16 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,95.00,
1633025,2010-02-16 00:00:00,,19125,Pennsylvania,1-Philadelphia City (20 mi.),,164.00,
1633121,2010-02-16 00:00:00,,19143,Pennsylvania,1-Philadelphia City (20 mi.),,60.00,
2379652,2010-02-16 00:00:00,,19145,Pennsylvania,1-Philadelphia City (20 mi.),,150.00,
1633031,2010-02-16 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),,92.00,
1633115,2010-02-16 00:00:00,,191542532,Pennsylvania,1-Philadelphia City (20 mi.),,270.00,
1633082,2010-02-16 00:00:00,,19707,Delaware,2-Greater Philadelphia(70 mi.),3,1038.00,
1633403,2010-02-17 00:00:00,,07666,New Jersey,3-New York City (20 mi.),,10.00,
303094,2010-02-17 00:00:00,,080330069,New Jersey,1-Philadelphia City (20 mi.),5,186.00,
1624694,2010-02-17 00:00:00,,08108,New Jersey,1-Philadelphia City (20 mi.),,290.00,
1633201,2010-02-17 00:00:00,,08555,New Jersey,2-Greater Philadelphia(70 mi.),,288.00,
1633279,2010-02-17 00:00:00,,08840,New Jersey,2-Greater Philadelphia(70 mi.),,62.50,
151248,2010-02-17 00:00:00,,190961615,Pennsylvania,1-Philadelphia City (20 mi.),4,2033.00,
1633326,2010-02-17 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),,360.00,
2098401,2010-02-17 00:00:00,2015-06-12 00:00:00,191064338,Pennsylvania,1-Philadelphia City (20 mi.),5,3453.60,$100
1633243,2010-02-17 00:00:00,,191302613,Pennsylvania,1-Philadelphia City (20 mi.),,60.00,
2392836,2010-02-17 00:00:00,,191431869,Pennsylvania,1-Philadelphia City (20 mi.),3,609.00,
1633409,2010-02-17 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),,144.00,
1565685,2010-02-17 00:00:00,,191473316,Pennsylvania,1-Philadelphia City (20 mi.),1,816.60,
1551148,2010-02-17 00:00:00,,191513402,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1195812,2010-02-17 00:00:00,,770051713,Texas,7-USA Balance,,192.00,
1633746,2010-02-18 00:00:00,,080433944,New Jersey,1-Philadelphia City (20 mi.),,192.00,
1633559,2010-02-18 00:00:00,,08052,New Jersey,1-Philadelphia City (20 mi.),,82.00,
1633628,2010-02-18 00:00:00,2020-03-31 00:00:00,08054,New Jersey,1-Philadelphia City (20 mi.),3,534.00,$100
388730,2010-02-18 00:00:00,,080546243,New Jersey,1-Philadelphia City (20 mi.),,96.00,
1449497,2010-02-18 00:00:00,,081062019,New Jersey,1-Philadelphia City (20 mi.),,309.00,
1633738,2010-02-18 00:00:00,,18106,Pennsylvania,2-Greater Philadelphia(70 mi.),2,949.00,
1633714,2010-02-18 00:00:00,,189144429,Pennsylvania,2-Greater Philadelphia(70 mi.),U,458.00,
173531,2010-02-18 00:00:00,,190023512,Pennsylvania,1-Philadelphia City (20 mi.),,295.00,
1633805,2010-02-18 00:00:00,,19008,Pennsylvania,1-Philadelphia City (20 mi.),5,293.00,
66039,2010-02-18 00:00:00,,190631334,Pennsylvania,1-Philadelphia City (20 mi.),3,236.00,
572715,2010-02-18 00:00:00,,190634051,Pennsylvania,1-Philadelphia City (20 mi.),3,758.00,
767920,2010-02-18 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
246046,2010-02-18 00:00:00,2010-02-19 00:00:00,191024223,Pennsylvania,1-Philadelphia City (20 mi.),6,14819.00,$30800
791702,2010-02-18 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,898.00,
1166543,2010-02-18 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1633733,2010-02-18 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,60.00,
1568430,2010-02-18 00:00:00,,191064101,Pennsylvania,1-Philadelphia City (20 mi.),1,147.50,
1216822,2010-02-18 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),,10.00,
1565740,2010-02-18 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),,59.00,
455365,2010-02-18 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),5,609.00,
1633694,2010-02-18 00:00:00,,19122,Pennsylvania,1-Philadelphia City (20 mi.),,20.00,
729032,2010-02-18 00:00:00,,191432109,Pennsylvania,1-Philadelphia City (20 mi.),,270.00,
1505143,2010-02-18 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),,59.50,
1633456,2010-02-18 00:00:00,,19335,Pennsylvania,2-Greater Philadelphia(70 mi.),5,4392.00,
1633683,2010-02-18 00:00:00,,19390,Pennsylvania,2-Greater Philadelphia(70 mi.),,102.00,
461112,2010-02-18 00:00:00,,194281717,Pennsylvania,1-Philadelphia City (20 mi.),4,300.00,
973472,2010-02-18 00:00:00,,194282634,Pennsylvania,1-Philadelphia City (20 mi.),5,1114.00,
1633750,2010-02-18 00:00:00,,211579420,Maryland,5-NEC (140 mi. from Philly),,60.00,
1633789,2010-02-18 00:00:00,,906303848,California,7-USA Balance,,266.00,
1533641,2010-02-18 00:00:00,,940255245,California,7-USA Balance,,24.00,
445968,2010-02-19 00:00:00,,080201014,New Jersey,1-Philadelphia City (20 mi.),,263.00,
1615959,2010-02-19 00:00:00,2011-03-22 00:00:00,08057,New Jersey,1-Philadelphia City (20 mi.),6,2898.00,$750
775541,2010-02-19 00:00:00,,080571336,New Jersey,1-Philadelphia City (20 mi.),,35.00,
235789,2010-02-19 00:00:00,,080944042,New Jersey,2-Greater Philadelphia(70 mi.),,69.00,
1021793,2010-02-19 00:00:00,,100107635,New York,3-New York City (20 mi.),,20.00,
1633971,2010-02-19 00:00:00,,109921120,New York,5-NEC (140 mi. from Philly),,270.00,
1568153,2010-02-19 00:00:00,,152082345,Pennsylvania,7-USA Balance,,238.00,
1634007,2010-02-19 00:00:00,,176012976,Pennsylvania,2-Greater Philadelphia(70 mi.),,402.00,
1627662,2010-02-19 00:00:00,,18049,Pennsylvania,2-Greater Philadelphia(70 mi.),4,3117.50,
356988,2010-02-19 00:00:00,,188210107,Pennsylvania,6-NEC (210 mi. from Philly),,10.00,
486882,2010-02-19 00:00:00,,189479318,Pennsylvania,2-Greater Philadelphia(70 mi.),,330.00,
1634010,2010-02-19 00:00:00,,19002,Pennsylvania,1-Philadelphia City (20 mi.),5,234.00,
1413446,2010-02-19 00:00:00,,19020,Pennsylvania,1-Philadelphia City (20 mi.),,354.00,
633573,2010-02-19 00:00:00,,190273017,Pennsylvania,1-Philadelphia City (20 mi.),5,448.00,
1492233,2010-02-19 00:00:00,,19038,Pennsylvania,1-Philadelphia City (20 mi.),,20.00,
1634100,2010-02-19 00:00:00,,190606805,Pennsylvania,1-Philadelphia City (20 mi.),4,2997.00,
819463,2010-02-19 00:00:00,,190631655,Pennsylvania,1-Philadelphia City (20 mi.),,270.00,
1631922,2010-02-19 00:00:00,2010-09-10 00:00:00,19087,Pennsylvania,1-Philadelphia City (20 mi.),2,6338.60,$42096.89
2142297,2010-02-19 00:00:00,,190961419,Pennsylvania,1-Philadelphia City (20 mi.),,1547.00,
1634024,2010-02-19 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1569281,2010-02-19 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),4,104.00,
292027,2010-02-19 00:00:00,,191024215,Pennsylvania,1-Philadelphia City (20 mi.),3,0.00,
190810,2010-02-19 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),5,861.50,
1633999,2010-02-19 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),,96.00,
1295823,2010-02-19 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),3,266.00,
1633947,2010-02-19 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),,96.00,
1774993,2010-02-19 00:00:00,,191182814,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1106065,2010-02-19 00:00:00,2002-06-05 00:00:00,191263331,Pennsylvania,1-Philadelphia City (20 mi.),2,208.00,$50
1551908,2010-02-19 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),,119.00,
1633932,2010-02-19 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),,192.00,
1634013,2010-02-19 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),,119.00,
1634112,2010-02-19 00:00:00,,191303601,Pennsylvania,1-Philadelphia City (20 mi.),,10.00,
363730,2010-02-19 00:00:00,,191341118,Pennsylvania,1-Philadelphia City (20 mi.),,108.00,
1633956,2010-02-19 00:00:00,,19138,Pennsylvania,1-Philadelphia City (20 mi.),,238.00,
337844,2010-02-19 00:00:00,,191461313,Pennsylvania,1-Philadelphia City (20 mi.),,17.50,
490151,2010-02-19 00:00:00,,191465255,Pennsylvania,1-Philadelphia City (20 mi.),,17.50,
1633964,2010-02-19 00:00:00,,191523802,Pennsylvania,1-Philadelphia City (20 mi.),,10.00,
1544259,2010-02-19 00:00:00,,20005,D.C.,4-DC (20 mi.),5,3301.10,
1633984,2010-02-19 00:00:00,,21738,Maryland,5-NEC (140 mi. from Philly),,118.00,
1633853,2010-02-19 00:00:00,,50312,Iowa,7-USA Balance,,238.00,
1633838,2010-02-20 00:00:00,,07751,New Jersey,2-Greater Philadelphia(70 mi.),,96.00,
311199,2010-02-20 00:00:00,,080433306,New Jersey,1-Philadelphia City (20 mi.),,130.00,
2409898,2010-02-20 00:00:00,,08048,New Jersey,1-Philadelphia City (20 mi.),4,196.00,
70599,2010-02-20 00:00:00,,081071513,New Jersey,1-Philadelphia City (20 mi.),,340.00,
247258,2010-02-20 00:00:00,1992-04-12 00:00:00,189021764,Pennsylvania,2-Greater Philadelphia(70 mi.),3,67.50,$3298
1634243,2010-02-20 00:00:00,,190013624,Pennsylvania,1-Philadelphia City (20 mi.),,30.00,
812001,2010-02-20 00:00:00,,190303816,Pennsylvania,2-Greater Philadelphia(70 mi.),2,534.00,
658392,2010-02-20 00:00:00,,190478019,Pennsylvania,2-Greater Philadelphia(70 mi.),,118.00,
1634278,2010-02-20 00:00:00,,190671713,Pennsylvania,2-Greater Philadelphia(70 mi.),3,328.00,
1499910,2010-02-20 00:00:00,,19072,Pennsylvania,1-Philadelphia City (20 mi.),5,414.00,
1634078,2010-02-20 00:00:00,,190961623,Pennsylvania,1-Philadelphia City (20 mi.),5,82.50,
715138,2010-02-20 00:00:00,,191014279,Pennsylvania,1-Philadelphia City (20 mi.),3,312.50,
1292864,2010-02-20 00:00:00,2018-06-20 00:00:00,19103,Pennsylvania,1-Philadelphia City (20 mi.),1,1415.00,$25
1344216,2010-02-20 00:00:00,,19125,Pennsylvania,1-Philadelphia City (20 mi.),,190.00,
1634260,2010-02-20 00:00:00,,19128,Pennsylvania,1-Philadelphia City (20 mi.),,192.00,
693697,2010-02-20 00:00:00,2020-05-01 00:00:00,19130,Pennsylvania,1-Philadelphia City (20 mi.),7,3116.00,$250
762787,2010-02-20 00:00:00,,191303941,Pennsylvania,1-Philadelphia City (20 mi.),,48.00,
695352,2010-02-20 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),2,566.00,
124397,2010-02-20 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),6,452.00,
943879,2010-02-20 00:00:00,,191473418,Pennsylvania,1-Philadelphia City (20 mi.),,36.00,
921676,2010-02-20 00:00:00,,191474918,Pennsylvania,1-Philadelphia City (20 mi.),,15.00,
1634156,2010-02-20 00:00:00,,296722150,South Carolina,7-USA Balance,4,246.00,
1634238,2010-02-20 00:00:00,,685211021,Nebraska,7-USA Balance,,67.50,
1459916,2010-02-20 00:00:00,,92886,California,7-USA Balance,,119.00,
1634431,2010-02-21 00:00:00,,05401,Vermont,7-USA Balance,,144.00,
1634421,2010-02-21 00:00:00,,08053,New Jersey,1-Philadelphia City (20 mi.),,40.00,
1634446,2010-02-21 00:00:00,,08611,New Jersey,2-Greater Philadelphia(70 mi.),,238.00,
1634407,2010-02-21 00:00:00,,18940,Pennsylvania,2-Greater Philadelphia(70 mi.),,270.00,
1634320,2010-02-21 00:00:00,,18953,Pennsylvania,2-Greater Philadelphia(70 mi.),,70.00,
1152228,2010-02-21 00:00:00,,19003,Pennsylvania,1-Philadelphia City (20 mi.),,72.00,
1624963,2010-02-21 00:00:00,,19007,Pennsylvania,2-Greater Philadelphia(70 mi.),,30.00,
1527460,2010-02-21 00:00:00,,19021,Pennsylvania,1-Philadelphia City (20 mi.),2,198.00,
525363,2010-02-21 00:00:00,,190478528,Pennsylvania,2-Greater Philadelphia(70 mi.),1,824.00,
1634417,2010-02-21 00:00:00,,19061,Pennsylvania,1-Philadelphia City (20 mi.),2,840.00,
1634319,2010-02-21 00:00:00,,19073,Pennsylvania,1-Philadelphia City (20 mi.),,192.00,
366730,2010-02-21 00:00:00,,19087,Pennsylvania,1-Philadelphia City (20 mi.),5,953.00,
1265428,2010-02-21 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),,5.00,
813932,2010-02-21 00:00:00,,191063536,Pennsylvania,1-Philadelphia City (20 mi.),,118.00,
1634374,2010-02-21 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),,59.00,
1634381,2010-02-21 00:00:00,,19122,Pennsylvania,1-Philadelphia City (20 mi.),,96.00,
1634338,2010-02-21 00:00:00,,191231530,Pennsylvania,1-Philadelphia City (20 mi.),,5.00,
1634429,2010-02-21 00:00:00,,191444944,Pennsylvania,1-Philadelphia City (20 mi.),,48.00,
2397383,2010-02-21 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),4,298.00,
1622658,2010-02-21 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),,10.00,
325090,2010-02-21 00:00:00,,191474517,Pennsylvania,1-Philadelphia City (20 mi.),,5.00,
1634477,2010-02-21 00:00:00,,23322,Virginia,7-USA Balance,,48.00,
780853,2010-02-22 00:00:00,,077406360,New Jersey,2-Greater Philadelphia(70 mi.),,144.00,
656749,2010-02-22 00:00:00,,08003,New Jersey,1-Philadelphia City (20 mi.),4,328.00,
1634555,2010-02-22 00:00:00,,08075,New Jersey,1-Philadelphia City (20 mi.),,16.00,
661911,2010-02-22 00:00:00,,151325706,Pennsylvania,7-USA Balance,,117.00,
1634526,2010-02-22 00:00:00,,189013267,Pennsylvania,2-Greater Philadelphia(70 mi.),,192.00,
1634635,2010-02-22 00:00:00,,189142344,Pennsylvania,2-Greater Philadelphia(70 mi.),,10.00,
1463610,2010-02-22 00:00:00,,18940,Pennsylvania,2-Greater Philadelphia(70 mi.),,192.00,
2053121,2010-02-22 00:00:00,2014-03-26 00:00:00,19018,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,$400
676198,2010-02-22 00:00:00,,190383001,Pennsylvania,1-Philadelphia City (20 mi.),4,630.00,
1340988,2010-02-22 00:00:00,,19041,Pennsylvania,1-Philadelphia City (20 mi.),,192.00,
353974,2010-02-22 00:00:00,,190874613,Pennsylvania,1-Philadelphia City (20 mi.),,236.00,
812434,2010-02-22 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,238.00,
1313446,2010-02-22 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1633034,2010-02-22 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
397701,2010-02-22 00:00:00,2010-09-28 00:00:00,19103,Pennsylvania,1-Philadelphia City (20 mi.),5,421.00,$1250
1634605,2010-02-22 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),X,0.00,
367421,2010-02-22 00:00:00,,191043927,Pennsylvania,1-Philadelphia City (20 mi.),3,664.00,
1634611,2010-02-22 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),,192.00,
1576257,2010-02-22 00:00:00,2013-01-15 00:00:00,19107,Pennsylvania,1-Philadelphia City (20 mi.),6,0.00,$5150
44315,2010-02-22 00:00:00,,191074828,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1621096,2010-02-22 00:00:00,,191143808,Pennsylvania,1-Philadelphia City (20 mi.),,150.00,
356260,2010-02-22 00:00:00,,191182812,Pennsylvania,1-Philadelphia City (20 mi.),,70.00,
1634359,2010-02-22 00:00:00,,19123,Pennsylvania,1-Philadelphia City (20 mi.),U,352.50,
2403623,2010-02-22 00:00:00,2014-07-30 00:00:00,19128,Pennsylvania,1-Philadelphia City (20 mi.),3,1106.00,$50
1634480,2010-02-22 00:00:00,,191461319,Pennsylvania,1-Philadelphia City (20 mi.),,20.00,
1634714,2010-02-22 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),6,504.00,
2358744,2010-02-22 00:00:00,,19148,Pennsylvania,1-Philadelphia City (20 mi.),,424.50,
1634720,2010-02-22 00:00:00,,19333,Pennsylvania,1-Philadelphia City (20 mi.),,10.00,
1504495,2010-02-22 00:00:00,,19382,Pennsylvania,2-Greater Philadelphia(70 mi.),4,135.00,
826323,2010-02-22 00:00:00,,19465,Pennsylvania,2-Greater Philadelphia(70 mi.),,192.00,
1634717,2010-02-22 00:00:00,,19805,Delaware,2-Greater Philadelphia(70 mi.),,270.00,
1398446,2010-02-22 00:00:00,,606574115,Illinois,7-USA Balance,,0.00,
1634897,2010-02-23 00:00:00,,08226,New Jersey,2-Greater Philadelphia(70 mi.),4,12197.00,
1634909,2010-02-23 00:00:00,,08330,New Jersey,2-Greater Philadelphia(70 mi.),4,120.00,
1452693,2010-02-23 00:00:00,,08540,New Jersey,2-Greater Philadelphia(70 mi.),,154.00,
588856,2010-02-23 00:00:00,,10075,New York,3-New York City (20 mi.),,59.50,
419823,2010-02-23 00:00:00,,190031026,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
515729,2010-02-23 00:00:00,,190351456,Pennsylvania,1-Philadelphia City (20 mi.),3,0.00,
1634882,2010-02-23 00:00:00,,19047,Pennsylvania,2-Greater Philadelphia(70 mi.),3,1134.00,
761547,2010-02-23 00:00:00,,19082,Pennsylvania,1-Philadelphia City (20 mi.),3,563.00,
530812,2010-02-23 00:00:00,,190875703,Pennsylvania,1-Philadelphia City (20 mi.),,755.10,
555420,2010-02-23 00:00:00,2003-04-24 00:00:00,190951323,Pennsylvania,1-Philadelphia City (20 mi.),3,60.00,$350
518349,2010-02-23 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1634764,2010-02-23 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),,10.00,
1634798,2010-02-23 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),,30.00,
496538,2010-02-23 00:00:00,,191075606,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1634780,2010-02-23 00:00:00,,191253518,Pennsylvania,1-Philadelphia City (20 mi.),,20.00,
1456569,2010-02-23 00:00:00,2020-04-27 00:00:00,19130,Pennsylvania,1-Philadelphia City (20 mi.),4,2760.00,$90
1634832,2010-02-23 00:00:00,,19143,Pennsylvania,1-Philadelphia City (20 mi.),,192.00,
1634782,2010-02-23 00:00:00,,19143,Pennsylvania,1-Philadelphia City (20 mi.),3,448.00,
26068,2010-02-23 00:00:00,,191433309,Pennsylvania,1-Philadelphia City (20 mi.),2,813.00,
2396164,2010-02-23 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),3,226.00,
1463055,2010-02-23 00:00:00,,19154,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
973126,2010-02-23 00:00:00,,198084406,Delaware,2-Greater Philadelphia(70 mi.),,192.00,
1634871,2010-02-23 00:00:00,,420014677,Kentucky,7-USA Balance,,238.00,
1634889,2010-02-23 00:00:00,,900346722,California,7-USA Balance,,20.00,
1468436,2010-02-23 00:00:00,,983748846,Washington,7-USA Balance,2,329.00,
1634983,2010-02-24 00:00:00,,01701,Massachusetts,7-USA Balance,,144.00,
1635028,2010-02-24 00:00:00,,02476,Massachusetts,7-USA Balance,,119.00,
1635067,2010-02-24 00:00:00,,06096,Connecticut,6-NEC (210 mi. from Philly),,144.00,
596152,2010-02-24 00:00:00,,080532701,New Jersey,1-Philadelphia City (20 mi.),5,1136.00,
1308135,2010-02-24 00:00:00,,18015,Pennsylvania,2-Greater Philadelphia(70 mi.),1,1313.00,
1635066,2010-02-24 00:00:00,,19010,Pennsylvania,1-Philadelphia City (20 mi.),,10.00,
361197,2010-02-24 00:00:00,,190121606,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1634945,2010-02-24 00:00:00,,190251901,Pennsylvania,1-Philadelphia City (20 mi.),3,0.00,
185322,2010-02-24 00:00:00,,190832617,Pennsylvania,1-Philadelphia City (20 mi.),,72.00,
1635030,2010-02-24 00:00:00,,19087,Pennsylvania,1-Philadelphia City (20 mi.),,192.00,
1631625,2010-02-24 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1489390,2010-02-24 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1634997,2010-02-24 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),,119.00,
1635071,2010-02-24 00:00:00,,191191907,Pennsylvania,1-Philadelphia City (20 mi.),,40.00,
84612,2010-02-24 00:00:00,2011-06-27 00:00:00,19123,Pennsylvania,1-Philadelphia City (20 mi.),1,1652.00,$3572.5
633159,2010-02-24 00:00:00,,191431762,Pennsylvania,1-Philadelphia City (20 mi.),,16.00,
962840,2010-02-24 00:00:00,,191433431,Pennsylvania,1-Philadelphia City (20 mi.),,20.00,
1635011,2010-02-24 00:00:00,,194264807,Pennsylvania,2-Greater Philadelphia(70 mi.),,144.00,
592085,2010-02-24 00:00:00,,194603424,Pennsylvania,2-Greater Philadelphia(70 mi.),5,396.00,
1635317,2010-02-25 00:00:00,,019021942,Massachusetts,7-USA Balance,,118.00,
739138,2010-02-25 00:00:00,,085402605,New Jersey,2-Greater Philadelphia(70 mi.),5,3464.00,
1635351,2010-02-25 00:00:00,,086283519,New Jersey,2-Greater Philadelphia(70 mi.),,236.00,
1484920,2010-02-25 00:00:00,,173709542,Pennsylvania,5-NEC (140 mi. from Philly),,0.00,
1635297,2010-02-25 00:00:00,,189013663,Pennsylvania,2-Greater Philadelphia(70 mi.),,135.00,
1635073,2010-02-25 00:00:00,,189029473,Pennsylvania,2-Greater Philadelphia(70 mi.),,270.00,
1635463,2010-02-25 00:00:00,,19026,Pennsylvania,1-Philadelphia City (20 mi.),,295.00,
659740,2010-02-25 00:00:00,,19027,Pennsylvania,1-Philadelphia City (20 mi.),,192.00,
1635462,2010-02-25 00:00:00,,19035,Pennsylvania,1-Philadelphia City (20 mi.),6,546.00,
430428,2010-02-25 00:00:00,,190351220,Pennsylvania,1-Philadelphia City (20 mi.),,67.50,
1371543,2010-02-25 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1445259,2010-02-25 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),,108.00,
1566605,2010-02-25 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
424164,2010-02-25 00:00:00,2020-03-27 00:00:00,191075947,Pennsylvania,1-Philadelphia City (20 mi.),4,3443.80,$265
1635492,2010-02-25 00:00:00,,19115,Pennsylvania,1-Philadelphia City (20 mi.),,103.00,
1264909,2010-02-25 00:00:00,,19118,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
254307,2010-02-25 00:00:00,,191282416,Pennsylvania,1-Philadelphia City (20 mi.),3,1138.00,
182219,2010-02-25 00:00:00,,191302330,Pennsylvania,1-Philadelphia City (20 mi.),4,294.00,
1635401,2010-02-25 00:00:00,,19143,Pennsylvania,1-Philadelphia City (20 mi.),,60.00,
1635260,2010-02-25 00:00:00,,191471305,Pennsylvania,1-Philadelphia City (20 mi.),,30.00,
777181,2010-02-25 00:00:00,,191474224,Pennsylvania,1-Philadelphia City (20 mi.),4,82.00,
1319160,2010-02-25 00:00:00,,191475304,Pennsylvania,1-Philadelphia City (20 mi.),,96.00,
1635461,2010-02-25 00:00:00,,193559518,Pennsylvania,2-Greater Philadelphia(70 mi.),5,958.00,
1013748,2010-02-25 00:00:00,,19707,Delaware,2-Greater Philadelphia(70 mi.),,48.00,
1635255,2010-02-25 00:00:00,,79119,Texas,7-USA Balance,,238.00,
1635221,2010-02-25 00:00:00,,956786453,California,7-USA Balance,1,302.00,
1635589,2010-02-26 00:00:00,,08033,New Jersey,1-Philadelphia City (20 mi.),,96.00,
1635670,2010-02-26 00:00:00,,11215,New York,3-New York City (20 mi.),,48.00,
1396266,2010-02-26 00:00:00,,144789750,New York,6-NEC (210 mi. from Philly),,238.00,
1635551,2010-02-26 00:00:00,,17036,Pennsylvania,5-NEC (140 mi. from Philly),4,602.00,
