owner_no,First Order Date,First Contribution Date,postal_code,state_desc,geo_area_desc,OP Prelim Capacity,LTV Tkt Value,Lifetime Giving
2381947,2016-09-30 00:00:00,,20008,D.C.,4-DC (20 mi.),,0.00,
2381747,2016-09-30 00:00:00,,21214,Maryland,5-NEC (140 mi. from Philly),3,69.00,
2381831,2016-09-30 00:00:00,,21234,Maryland,5-NEC (140 mi. from Philly),,0.00,
2381821,2016-09-30 00:00:00,,31405,Georgia,7-USA Balance,,0.00,
2381524,2016-09-30 00:00:00,,34736,Florida,7-USA Balance,5,158.00,
2381915,2016-09-30 00:00:00,,48314,Michigan,7-USA Balance,,476.00,
2381682,2016-09-30 00:00:00,,48642,Michigan,7-USA Balance,4,198.00,
2381683,2016-09-30 00:00:00,,75240,Texas,7-USA Balance,4,78.00,
2381913,2016-09-30 00:00:00,,95834,California,7-USA Balance,U,237.00,
2382030,2016-10-01 00:00:00,,013105,New York,7-USA Balance,U,158.00,
2382097,2016-10-01 00:00:00,,07840,New Jersey,2-Greater Philadelphia(70 mi.),2,83.50,
2382034,2016-10-01 00:00:00,,08003,New Jersey,1-Philadelphia City (20 mi.),3,1268.00,
2381975,2016-10-01 00:00:00,,08034,New Jersey,1-Philadelphia City (20 mi.),,0.00,
2382090,2016-10-01 00:00:00,,08053,New Jersey,1-Philadelphia City (20 mi.),,0.00,
2382049,2016-10-01 00:00:00,,08054,New Jersey,1-Philadelphia City (20 mi.),,0.00,
2382031,2016-10-01 00:00:00,,08055,New Jersey,1-Philadelphia City (20 mi.),,0.00,
2381950,2016-10-01 00:00:00,,08057,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382042,2016-10-01 00:00:00,,08057,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2381984,2016-10-01 00:00:00,,08062,New Jersey,1-Philadelphia City (20 mi.),,0.00,
2382051,2016-10-01 00:00:00,,08075,New Jersey,1-Philadelphia City (20 mi.),,0.00,
2382062,2016-10-01 00:00:00,,08075,New Jersey,1-Philadelphia City (20 mi.),,0.00,
2382128,2016-10-01 00:00:00,,08081,New Jersey,1-Philadelphia City (20 mi.),,0.00,
2381976,2016-10-01 00:00:00,,08106,New Jersey,1-Philadelphia City (20 mi.),,0.00,
2381962,2016-10-01 00:00:00,,08108,New Jersey,1-Philadelphia City (20 mi.),,0.00,
2382013,2016-10-01 00:00:00,,08108,New Jersey,1-Philadelphia City (20 mi.),,0.00,
2382076,2016-10-01 00:00:00,,08110,New Jersey,1-Philadelphia City (20 mi.),,0.00,
2382096,2016-10-01 00:00:00,,08534,New Jersey,2-Greater Philadelphia(70 mi.),U,127.00,
2381952,2016-10-01 00:00:00,,08540,New Jersey,2-Greater Philadelphia(70 mi.),,0.00,
2382129,2016-10-01 00:00:00,,08540,New Jersey,2-Greater Philadelphia(70 mi.),,0.00,
2381960,2016-10-01 00:00:00,,08611,New Jersey,2-Greater Philadelphia(70 mi.),,0.00,
2382116,2016-10-01 00:00:00,,10002,New York,3-New York City (20 mi.),,0.00,
2382028,2016-10-01 00:00:00,,10014,New York,3-New York City (20 mi.),,20.00,
2382000,2016-10-01 00:00:00,,10018,New York,3-New York City (20 mi.),2,99.00,
2381982,2016-10-01 00:00:00,,100191134,New York,3-New York City (20 mi.),5,457.00,
2382121,2016-10-01 00:00:00,,10037,New York,3-New York City (20 mi.),,0.00,
2381981,2016-10-01 00:00:00,,10925,New York,5-NEC (140 mi. from Philly),2,119.00,
2398385,2016-10-01 00:00:00,,11377,New York,3-New York City (20 mi.),2,203.00,
2381959,2016-10-01 00:00:00,,12518,New York,5-NEC (140 mi. from Philly),4,198.00,
2382088,2016-10-01 00:00:00,,17948,Pennsylvania,5-NEC (140 mi. from Philly),3,97.00,
2382039,2016-10-01 00:00:00,,18415,Pennsylvania,5-NEC (140 mi. from Philly),2,69.00,
2381967,2016-10-01 00:00:00,,18634,Pennsylvania,5-NEC (140 mi. from Philly),,0.00,
2382087,2016-10-01 00:00:00,,189029771,Pennsylvania,2-Greater Philadelphia(70 mi.),5,237.00,
2382112,2016-10-01 00:00:00,,18903,Pennsylvania,7-USA Balance,,0.00,
2381978,2016-10-01 00:00:00,,18966,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382124,2016-10-01 00:00:00,,18969,Pennsylvania,2-Greater Philadelphia(70 mi.),,0.00,
2381988,2016-10-01 00:00:00,,19003,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2381997,2016-10-01 00:00:00,,19003,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382032,2016-10-01 00:00:00,,19013,Pennsylvania,1-Philadelphia City (20 mi.),3,158.00,
2381957,2016-10-01 00:00:00,,19020,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382053,2016-10-01 00:00:00,,19027,Pennsylvania,1-Philadelphia City (20 mi.),2,276.00,
2382077,2016-10-01 00:00:00,,19027,Pennsylvania,1-Philadelphia City (20 mi.),2,19.00,
2381954,2016-10-01 00:00:00,,19027,Pennsylvania,1-Philadelphia City (20 mi.),4,79.00,
2381961,2016-10-01 00:00:00,,19050,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2381995,2016-10-01 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382003,2016-10-01 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),3,69.00,
2410310,2016-10-01 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),3,20.00,
2382117,2016-10-01 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),4,76.00,
2382040,2016-10-01 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),U,108.00,
2381980,2016-10-01 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382019,2016-10-01 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382035,2016-10-01 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382099,2016-10-01 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382059,2016-10-01 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),1,158.00,
2382064,2016-10-01 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),2,0.00,
2382111,2016-10-01 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),3,1942.00,
2396323,2016-10-01 00:00:00,2017-12-18 00:00:00,19103,Pennsylvania,1-Philadelphia City (20 mi.),4,315.00,$2600
2382009,2016-10-01 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),6,79.00,
2229950,2016-10-01 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),U,48.50,
2382092,2016-10-01 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382052,2016-10-01 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),U,38.00,
2382093,2016-10-01 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),U,19.00,
2381969,2016-10-01 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382126,2016-10-01 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2381970,2016-10-01 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2381973,2016-10-01 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382069,2016-10-01 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382089,2016-10-01 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),5,285.00,
2382074,2016-10-01 00:00:00,,19114,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382066,2016-10-01 00:00:00,,19115,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382014,2016-10-01 00:00:00,,19118,Pennsylvania,1-Philadelphia City (20 mi.),1,156.00,
2382122,2016-10-01 00:00:00,,19119,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382004,2016-10-01 00:00:00,,19120,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382058,2016-10-01 00:00:00,,19120,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382073,2016-10-01 00:00:00,,19120,Pennsylvania,1-Philadelphia City (20 mi.),1,19.00,
2382081,2016-10-01 00:00:00,,19121,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382095,2016-10-01 00:00:00,,19121,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2381974,2016-10-01 00:00:00,,19122,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2381985,2016-10-01 00:00:00,,19122,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382050,2016-10-01 00:00:00,,19122,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2381968,2016-10-01 00:00:00,,19123,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382001,2016-10-01 00:00:00,,19123,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382029,2016-10-01 00:00:00,,19123,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382110,2016-10-01 00:00:00,,19125,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2374632,2016-10-01 00:00:00,,19125,Pennsylvania,1-Philadelphia City (20 mi.),4,57.00,
2382065,2016-10-01 00:00:00,,19128,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382104,2016-10-01 00:00:00,,19128,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2381956,2016-10-01 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2381979,2016-10-01 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2381977,2016-10-01 00:00:00,2016-10-01 00:00:00,19130,Pennsylvania,1-Philadelphia City (20 mi.),3,0.00,$25
2382072,2016-10-01 00:00:00,,19134,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2381966,2016-10-01 00:00:00,,19143,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382100,2016-10-01 00:00:00,,19143,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382125,2016-10-01 00:00:00,,19143,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382063,2016-10-01 00:00:00,,19144,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382016,2016-10-01 00:00:00,,19144,Pennsylvania,1-Philadelphia City (20 mi.),4,38.00,
2382033,2016-10-01 00:00:00,,19145,Pennsylvania,1-Philadelphia City (20 mi.),U,438.00,
2381965,2016-10-01 00:00:00,2018-08-06 00:00:00,19146,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,$25
2382027,2016-10-01 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382083,2016-10-01 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382114,2016-10-01 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2381949,2016-10-01 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2381964,2016-10-01 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382020,2016-10-01 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382070,2016-10-01 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382082,2016-10-01 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2381998,2016-10-01 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),3,158.00,
2382109,2016-10-01 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),3,57.00,
2381958,2016-10-01 00:00:00,,19149,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2418999,2016-10-01 00:00:00,2016-10-01 00:00:00,19151,Pennsylvania,1-Philadelphia City (20 mi.),3,124.00,$20
2382017,2016-10-01 00:00:00,,193119386,Pennsylvania,2-Greater Philadelphia(70 mi.),5,38.00,
2382091,2016-10-01 00:00:00,,19317,Pennsylvania,2-Greater Philadelphia(70 mi.),,0.00,
2381993,2016-10-01 00:00:00,,19335,Pennsylvania,2-Greater Philadelphia(70 mi.),4,384.00,
2382043,2016-10-01 00:00:00,,19348,Pennsylvania,2-Greater Philadelphia(70 mi.),4,57.00,
2382015,2016-10-01 00:00:00,,19401,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382037,2016-10-01 00:00:00,,19426,Pennsylvania,2-Greater Philadelphia(70 mi.),,0.00,
2382132,2016-10-01 00:00:00,,19428,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382067,2016-10-01 00:00:00,,19446,Pennsylvania,2-Greater Philadelphia(70 mi.),4,137.00,
2382036,2016-10-01 00:00:00,,19460,Pennsylvania,2-Greater Philadelphia(70 mi.),5,238.00,
2382108,2016-10-01 00:00:00,,19711,Pennsylvania,2-Greater Philadelphia(70 mi.),,0.00,
2382023,2016-10-01 00:00:00,,19711,Delaware,2-Greater Philadelphia(70 mi.),U,118.00,
2382086,2016-10-01 00:00:00,,19807,Delaware,2-Greater Philadelphia(70 mi.),2,417.00,
2382071,2016-10-01 00:00:00,,19808,Delaware,2-Greater Philadelphia(70 mi.),,0.00,
2381994,2016-10-01 00:00:00,,20002,D.C.,4-DC (20 mi.),,0.00,
2382054,2016-10-01 00:00:00,,20010,D.C.,4-DC (20 mi.),2,69.00,
2382018,2016-10-01 00:00:00,,21228,Maryland,5-NEC (140 mi. from Philly),3,89.00,
108730,2016-10-01 00:00:00,1996-07-29 00:00:00,342316024,Florida,7-USA Balance,,346.00,$200
2382044,2016-10-01 00:00:00,,45600,Pennsylvania,7-USA Balance,,0.00,
2382094,2016-10-01 00:00:00,,55987,Minnesota,7-USA Balance,4,83.50,
2382098,2016-10-01 00:00:00,,60527,Illinois,7-USA Balance,4,19.00,
2382105,2016-10-01 00:00:00,,95834,California,7-USA Balance,U,119.00,
2382193,2016-10-02 00:00:00,,07066,New Jersey,2-Greater Philadelphia(70 mi.),3,20.00,
2379269,2016-10-02 00:00:00,,08028,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382260,2016-10-02 00:00:00,,08033,New Jersey,1-Philadelphia City (20 mi.),5,54.00,
2382165,2016-10-02 00:00:00,,08034,New Jersey,1-Philadelphia City (20 mi.),,0.00,
2382200,2016-10-02 00:00:00,,08054,New Jersey,1-Philadelphia City (20 mi.),2,77.00,
2382276,2016-10-02 00:00:00,,08088,New Jersey,2-Greater Philadelphia(70 mi.),3,258.00,
2382190,2016-10-02 00:00:00,,08244,New Jersey,2-Greater Philadelphia(70 mi.),,0.00,
2382179,2016-10-02 00:00:00,,08817,New Jersey,2-Greater Philadelphia(70 mi.),,0.00,
2382210,2016-10-02 00:00:00,2016-10-02 00:00:00,08824,New Jersey,2-Greater Philadelphia(70 mi.),4,0.00,$10
2382248,2016-10-02 00:00:00,,08840,Pennsylvania,2-Greater Philadelphia(70 mi.),,0.00,
2382257,2016-10-02 00:00:00,,17603,Pennsylvania,2-Greater Philadelphia(70 mi.),,0.00,
207602,2016-10-02 00:00:00,,18020,Pennsylvania,2-Greater Philadelphia(70 mi.),3,876.00,
2382265,2016-10-02 00:00:00,,18966,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382150,2016-10-02 00:00:00,,18974,Pennsylvania,1-Philadelphia City (20 mi.),3,658.00,
2382201,2016-10-02 00:00:00,,19002,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382256,2016-10-02 00:00:00,,19002,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2378142,2016-10-02 00:00:00,,19010,Pennsylvania,1-Philadelphia City (20 mi.),3,158.00,
2382145,2016-10-02 00:00:00,,19014,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382240,2016-10-02 00:00:00,,19018,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382137,2016-10-02 00:00:00,,190204061,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382155,2016-10-02 00:00:00,,19038,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382142,2016-10-02 00:00:00,,19067,Pennsylvania,2-Greater Philadelphia(70 mi.),,0.00,
2382187,2016-10-02 00:00:00,,19072,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382196,2016-10-02 00:00:00,,19076,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382146,2016-10-02 00:00:00,,19078,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382261,2016-10-02 00:00:00,,19082,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382218,2016-10-02 00:00:00,,19096,Pennsylvania,1-Philadelphia City (20 mi.),4,219.00,
2382162,2016-10-02 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382170,2016-10-02 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382177,2016-10-02 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382264,2016-10-02 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382189,2016-10-02 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),U,38.00,
2382160,2016-10-02 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382197,2016-10-02 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382242,2016-10-02 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382259,2016-10-02 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382270,2016-10-02 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382204,2016-10-02 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),1,118.00,
2382148,2016-10-02 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382212,2016-10-02 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382225,2016-10-02 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382239,2016-10-02 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382211,2016-10-02 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),3,28.00,
2183718,2016-10-02 00:00:00,2020-05-05 00:00:00,19104,Pennsylvania,1-Philadelphia City (20 mi.),U,93.00,$25
2382149,2016-10-02 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382156,2016-10-02 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382181,2016-10-02 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382195,2016-10-02 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382223,2016-10-02 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382253,2016-10-02 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2390987,2016-10-02 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382183,2016-10-02 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),3,160.00,
2382208,2016-10-02 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),U,20.00,
151783,2016-10-02 00:00:00,,191064128,Pennsylvania,1-Philadelphia City (20 mi.),U,38.00,
2382159,2016-10-02 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382213,2016-10-02 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382244,2016-10-02 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2400955,2016-10-02 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),,110.00,
2382206,2016-10-02 00:00:00,,19118,Pennsylvania,1-Philadelphia City (20 mi.),U,10.00,
2382161,2016-10-02 00:00:00,,19119,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382238,2016-10-02 00:00:00,,19119,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382215,2016-10-02 00:00:00,,19121,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382171,2016-10-02 00:00:00,,19122,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382224,2016-10-02 00:00:00,,19122,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382249,2016-10-02 00:00:00,,19122,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382250,2016-10-02 00:00:00,,19122,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382188,2016-10-02 00:00:00,,19122,Pennsylvania,1-Philadelphia City (20 mi.),U,19.00,
2382269,2016-10-02 00:00:00,,19123,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382241,2016-10-02 00:00:00,,19128,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382139,2016-10-02 00:00:00,,19129,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382254,2016-10-02 00:00:00,,19129,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382180,2016-10-02 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382207,2016-10-02 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382252,2016-10-02 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382173,2016-10-02 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),3,276.00,
2382136,2016-10-02 00:00:00,,19131,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382271,2016-10-02 00:00:00,,19131,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2381940,2016-10-02 00:00:00,,19135,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382272,2016-10-02 00:00:00,,19139,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382158,2016-10-02 00:00:00,,19144,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382202,2016-10-02 00:00:00,,19144,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382229,2016-10-02 00:00:00,,19144,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
973507,2016-10-02 00:00:00,,191442004,Pennsylvania,1-Philadelphia City (20 mi.),3,19.00,
2382138,2016-10-02 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382164,2016-10-02 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382199,2016-10-02 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382245,2016-10-02 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382273,2016-10-02 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382178,2016-10-02 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382220,2016-10-02 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382234,2016-10-02 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382134,2016-10-02 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),U,19.00,
2382194,2016-10-02 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),U,19.00,
2382168,2016-10-02 00:00:00,,19148,Pennsylvania,1-Philadelphia City (20 mi.),U,237.00,
2382144,2016-10-02 00:00:00,,19149,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382246,2016-10-02 00:00:00,,19149,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382222,2016-10-02 00:00:00,,19380,Pennsylvania,2-Greater Philadelphia(70 mi.),,0.00,
2382214,2016-10-02 00:00:00,,19403,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382154,2016-10-02 00:00:00,,19406,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382153,2016-10-02 00:00:00,,19422,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2382184,2016-10-02 00:00:00,,19446,Pennsylvania,2-Greater Philadelphia(70 mi.),5,59.00,
2382268,2016-10-02 00:00:00,,19806,Delaware,2-Greater Philadelphia(70 mi.),,0.00,
2382151,2016-10-02 00:00:00,,19807,Delaware,2-Greater Philadelphia(70 mi.),,0.00,
2382140,2016-10-02 00:00:00,,20854,Maryland,4-DC (20 mi.),2,38.00,
2382185,2016-10-02 00:00:00,,33428,Florida,7-USA Balance,,0.00,
2381378,2016-10-02 00:00:00,,92264,California,7-USA Balance,4,179.00,
2382294,2016-10-03 00:00:00,,02459,Massachusetts,7-USA Balance,5,271.00,
2382293,2016-10-03 00:00:00,,10023,New York,3-New York City (20 mi.),4,398.00,
2382421,2016-10-06 00:00:00,,19036,Pennsylvania,1-Philadelphia City (20 mi.),2,338.00,
2382427,2016-10-07 00:00:00,,19125,Pennsylvania,1-Philadelphia City (20 mi.),3,78.00,
2382433,2016-10-08 00:00:00,,08108,New Jersey,1-Philadelphia City (20 mi.),3,357.00,
2382432,2016-10-08 00:00:00,2020-08-11 00:00:00,08501,New Jersey,2-Greater Philadelphia(70 mi.),3,692.00,$69
2382435,2016-10-09 00:00:00,,19403,Pennsylvania,1-Philadelphia City (20 mi.),U,147.00,
2382436,2016-10-09 00:00:00,,19438,Pennsylvania,2-Greater Philadelphia(70 mi.),3,218.00,
2382437,2016-10-10 00:00:00,,10920,New York,5-NEC (140 mi. from Philly),4,356.00,
2382439,2016-10-10 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),U,124.00,
2382438,2016-10-10 00:00:00,,37405,Tennessee,7-USA Balance,2,244.00,
2382442,2016-10-11 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),U,98.00,
2381517,2016-10-11 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),3,864.00,
2382458,2016-10-13 00:00:00,,08094,New Jersey,2-Greater Philadelphia(70 mi.),3,0.00,
2382464,2016-10-13 00:00:00,,08825,New Jersey,2-Greater Philadelphia(70 mi.),3,0.00,
2382454,2016-10-13 00:00:00,,193353919,Pennsylvania,2-Greater Philadelphia(70 mi.),5,952.00,
2382455,2016-10-13 00:00:00,,19444,Pennsylvania,1-Philadelphia City (20 mi.),4,0.00,
